Date,Province,District,Sector,Population,Simple malaria cases,incidence
2020-01-01,Kigali,Gasabo,Bumbogo,89517,1701,19.001977278058916
2020-02-01,Kigali,Gasabo,Bumbogo,89517,1637,18.28702927935476
2020-03-01,Kigali,Gasabo,Bumbogo,89517,1380,15.41606622205838
2020-04-01,Kigali,Gasabo,Bumbogo,89517,938,10.478456606007796
2020-05-01,Kigali,Gasabo,Bumbogo,89517,558,6.233452863701866
2020-06-01,Kigali,Gasabo,Bumbogo,89517,303,3.384831931364992
2020-07-01,Kigali,Gasabo,Bumbogo,89517,165,1.8432253091591542
2020-08-01,Kigali,Gasabo,Bumbogo,89517,260,2.904476244735637
2020-09-01,Kigali,Gasabo,Bumbogo,89517,284,3.1725817442496957
2020-10-01,Kigali,Gasabo,Bumbogo,89517,138,1.541606622205838
2020-11-01,Kigali,Gasabo,Bumbogo,89517,121,1.3516985600500464
2020-12-01,Kigali,Gasabo,Bumbogo,89517,66,0.7372901236636618
2021-01-01,Kigali,Gasabo,Bumbogo,100531,305,3.033890043867066
2021-02-01,Kigali,Gasabo,Bumbogo,100531,448,4.456336851319493
2021-03-01,Kigali,Gasabo,Bumbogo,100531,349,3.4715659846216593
2021-04-01,Kigali,Gasabo,Bumbogo,100531,593,5.898678019715312
2021-05-01,Kigali,Gasabo,Bumbogo,100531,629,6.256776516696342
2021-06-01,Kigali,Gasabo,Bumbogo,100531,464,4.615491738866618
2021-07-01,Kigali,Gasabo,Bumbogo,100531,371,3.6904039549989553
2021-08-01,Kigali,Gasabo,Bumbogo,100531,434,4.317076324715759
2021-09-01,Kigali,Gasabo,Bumbogo,100531,347,3.4516716236782683
2021-10-01,Kigali,Gasabo,Bumbogo,100531,468,4.655280460753399
2021-11-01,Kigali,Gasabo,Bumbogo,100531,609,6.057832907262436
2021-12-01,Kigali,Gasabo,Bumbogo,100531,418,4.157921437168635
2022-01-01,Kigali,Gasabo,Bumbogo,112899,696,6.164802168309728
2022-02-01,Kigali,Gasabo,Bumbogo,112899,646,5.72192844932196
2022-03-01,Kigali,Gasabo,Bumbogo,112899,883,7.821149877323981
2022-04-01,Kigali,Gasabo,Bumbogo,112899,850,7.528853222792053
2022-05-01,Kigali,Gasabo,Bumbogo,112899,819,7.254271517019637
2022-06-01,Kigali,Gasabo,Bumbogo,112899,1046,9.264918201224104
2022-07-01,Kigali,Gasabo,Bumbogo,112899,569,5.039902922080798
2022-08-01,Kigali,Gasabo,Bumbogo,112899,646,5.72192844932196
2022-09-01,Kigali,Gasabo,Bumbogo,112899,774,6.855685169930646
2022-10-01,Kigali,Gasabo,Bumbogo,112899,940,8.326025916970035
2022-11-01,Kigali,Gasabo,Bumbogo,112899,1018,9.016908918590952
2022-12-01,Kigali,Gasabo,Bumbogo,112899,761,6.740538002993826
2023-01-01,Kigali,Gasabo,Bumbogo,126789,437,3.446671241196003
2023-02-01,Kigali,Gasabo,Bumbogo,126789,353,2.7841531994100435
2023-03-01,Kigali,Gasabo,Bumbogo,126789,417,3.288928850294584
2023-04-01,Kigali,Gasabo,Bumbogo,126789,393,3.099637981212881
2023-05-01,Kigali,Gasabo,Bumbogo,126789,503,3.9672211311706853
2023-06-01,Kigali,Gasabo,Bumbogo,126789,706,5.568306398820087
2023-07-01,Kigali,Gasabo,Bumbogo,126789,223,1.7588276585508205
2023-08-01,Kigali,Gasabo,Bumbogo,126789,304,2.397684341701567
2023-09-01,Kigali,Gasabo,Bumbogo,126789,392,3.09175086166781
2023-10-01,Kigali,Gasabo,Bumbogo,126789,933,7.358682535551191
2023-11-01,Kigali,Gasabo,Bumbogo,126789,866,6.8302455260314385
2023-12-01,Kigali,Gasabo,Bumbogo,126789,676,5.331692812467958
2024-01-01,Kigali,Gasabo,Bumbogo,142388,469,3.2938168946821365
2024-02-01,Kigali,Gasabo,Bumbogo,142388,658,4.621175941792847
2024-03-01,Kigali,Gasabo,Bumbogo,142388,530,3.722223782903054
2024-04-01,Kigali,Gasabo,Bumbogo,142388,676,4.747591089136725
2024-05-01,Kigali,Gasabo,Bumbogo,142388,450,3.160378683596932
2024-06-01,Kigali,Gasabo,Bumbogo,142388,677,4.754614152878052
2024-07-01,Kigali,Gasabo,Bumbogo,142388,313,2.1982189510351993
2024-08-01,Kigali,Gasabo,Bumbogo,142388,591,4.150630671123971
2024-09-01,Kigali,Gasabo,Bumbogo,142388,416,2.921594516391831
2024-10-01,Kigali,Gasabo,Bumbogo,142388,828,5.815096777818355
2024-11-01,Kigali,Gasabo,Bumbogo,142388,880,6.1802960923673345
2024-12-01,Kigali,Gasabo,Bumbogo,142388,892,6.264572857263253
2025-01-01,Kigali,Gasabo,Bumbogo,142388,1370,9.621597325617328
2025-02-01,Kigali,Gasabo,Bumbogo,142388,1336,9.382813158412226
2025-03-01,Kigali,Gasabo,Bumbogo,142388,758,5.323482315925499
2025-04-01,Kigali,Gasabo,Bumbogo,142388,1160,8.146753939938758
2025-05-01,Kigali,Gasabo,Bumbogo,142388,1218,8.554091636935697
2020-01-01,Northern,Burera,Bungwe,16000,20,1.25
2020-02-01,Northern,Burera,Bungwe,16000,21,1.3125
2020-03-01,Northern,Burera,Bungwe,16000,20,1.25
2020-04-01,Northern,Burera,Bungwe,16000,11,0.6875
2020-05-01,Northern,Burera,Bungwe,16000,6,0.375
2020-06-01,Northern,Burera,Bungwe,16000,5,0.3125
2020-07-01,Northern,Burera,Bungwe,16000,8,0.5
2020-08-01,Northern,Burera,Bungwe,16000,7,0.4375
2020-09-01,Northern,Burera,Bungwe,16000,5,0.3125
2020-10-01,Northern,Burera,Bungwe,16000,0,0.0
2020-11-01,Northern,Burera,Bungwe,16000,0,0.0
2020-12-01,Northern,Burera,Bungwe,16000,0,0.0
2021-01-01,Northern,Burera,Bungwe,16160,8,0.49504950495049505
2021-02-01,Northern,Burera,Bungwe,16160,7,0.43316831683168316
2021-03-01,Northern,Burera,Bungwe,16160,5,0.3094059405940594
2021-04-01,Northern,Burera,Bungwe,16160,5,0.3094059405940594
2021-05-01,Northern,Burera,Bungwe,16160,13,0.8044554455445544
2021-06-01,Northern,Burera,Bungwe,16160,11,0.6806930693069306
2021-07-01,Northern,Burera,Bungwe,16160,7,0.43316831683168316
2021-08-01,Northern,Burera,Bungwe,16160,11,0.6806930693069306
2021-09-01,Northern,Burera,Bungwe,16160,8,0.49504950495049505
2021-10-01,Northern,Burera,Bungwe,16160,9,0.5569306930693069
2021-11-01,Northern,Burera,Bungwe,16160,11,0.6806930693069306
2021-12-01,Northern,Burera,Bungwe,16160,11,0.6806930693069306
2022-01-01,Northern,Burera,Bungwe,16322,14,0.8577380223011886
2022-02-01,Northern,Burera,Bungwe,16322,4,0.24506800637176818
2022-03-01,Northern,Burera,Bungwe,16322,16,0.9802720254870727
2022-04-01,Northern,Burera,Bungwe,16322,17,1.0415390270800147
2022-05-01,Northern,Burera,Bungwe,16322,11,0.6739370175223625
2022-06-01,Northern,Burera,Bungwe,16322,27,1.6542090430094352
2022-07-01,Northern,Burera,Bungwe,16322,12,0.7352040191153045
2022-08-01,Northern,Burera,Bungwe,16322,24,1.470408038230609
2022-09-01,Northern,Burera,Bungwe,16322,11,0.6739370175223625
2022-10-01,Northern,Burera,Bungwe,16322,18,1.1028060286729569
2022-11-01,Northern,Burera,Bungwe,16322,14,0.8577380223011886
2022-12-01,Northern,Burera,Bungwe,16322,14,0.8577380223011886
2023-01-01,Northern,Burera,Bungwe,16485,19,1.1525629360024263
2023-02-01,Northern,Burera,Bungwe,16485,13,0.7885956930542918
2023-03-01,Northern,Burera,Bungwe,16485,23,1.3952077646345162
2023-04-01,Northern,Burera,Bungwe,16485,16,0.9705793145283591
2023-05-01,Northern,Burera,Bungwe,16485,21,1.2738853503184713
2023-06-01,Northern,Burera,Bungwe,16485,20,1.213224143160449
2023-07-01,Northern,Burera,Bungwe,16485,11,0.6672732787382469
2023-08-01,Northern,Burera,Bungwe,16485,15,0.9099181073703367
2023-09-01,Northern,Burera,Bungwe,16485,12,0.7279344858962694
2023-10-01,Northern,Burera,Bungwe,16485,18,1.091901728844404
2023-11-01,Northern,Burera,Bungwe,16485,15,0.9099181073703367
2023-12-01,Northern,Burera,Bungwe,16485,13,0.7885956930542918
2024-01-01,Northern,Burera,Bungwe,16651,20,1.2011290613176386
2024-02-01,Northern,Burera,Bungwe,16651,16,0.9609032490541108
2024-03-01,Northern,Burera,Bungwe,16651,17,1.020959702119993
2024-04-01,Northern,Burera,Bungwe,16651,5,0.30028226532940966
2024-05-01,Northern,Burera,Bungwe,16651,12,0.7206774367905832
2024-06-01,Northern,Burera,Bungwe,16651,22,1.3212419674494025
2024-07-01,Northern,Burera,Bungwe,16651,17,1.020959702119993
2024-08-01,Northern,Burera,Bungwe,16651,16,0.9609032490541108
2024-09-01,Northern,Burera,Bungwe,16651,15,0.9008467959882289
2024-10-01,Northern,Burera,Bungwe,16651,14,0.840790342922347
2024-11-01,Northern,Burera,Bungwe,16651,9,0.5405080775929374
2024-12-01,Northern,Burera,Bungwe,16651,28,1.681580685844694
2025-01-01,Northern,Burera,Bungwe,16651,18,1.0810161551858748
2025-02-01,Northern,Burera,Bungwe,16651,20,1.2011290613176386
2025-03-01,Northern,Burera,Bungwe,16651,8,0.4804516245270554
2025-04-01,Northern,Burera,Bungwe,16651,22,1.3212419674494025
2025-05-01,Northern,Burera,Bungwe,16651,20,1.2011290613176386
2020-01-01,Northern,Rulindo,Burega,13652,166,12.15939056548491
2020-02-01,Northern,Rulindo,Burega,13652,84,6.152944623498389
2020-03-01,Northern,Rulindo,Burega,13652,57,4.175212423088192
2020-04-01,Northern,Rulindo,Burega,13652,21,1.5382361558745972
2020-05-01,Northern,Rulindo,Burega,13652,40,2.9299736302373276
2020-06-01,Northern,Rulindo,Burega,13652,18,1.3184881336067975
2020-07-01,Northern,Rulindo,Burega,13652,8,0.5859947260474656
2020-08-01,Northern,Rulindo,Burega,13652,18,1.3184881336067975
2020-09-01,Northern,Rulindo,Burega,13652,8,0.5859947260474656
2020-10-01,Northern,Rulindo,Burega,13652,2,0.1464986815118664
2020-11-01,Northern,Rulindo,Burega,13652,4,0.2929973630237328
2020-12-01,Northern,Rulindo,Burega,13652,10,0.7324934075593319
2021-01-01,Northern,Rulindo,Burega,13772,13,0.943944234679059
2021-02-01,Northern,Rulindo,Burega,13772,14,1.0165553296543712
2021-03-01,Northern,Rulindo,Burega,13772,8,0.5808887598024979
2021-04-01,Northern,Rulindo,Burega,13772,1,0.07261109497531223
2021-05-01,Northern,Rulindo,Burega,13772,14,1.0165553296543712
2021-06-01,Northern,Rulindo,Burega,13772,10,0.7261109497531223
2021-07-01,Northern,Rulindo,Burega,13772,8,0.5808887598024979
2021-08-01,Northern,Rulindo,Burega,13772,19,1.3796108045309323
2021-09-01,Northern,Rulindo,Burega,13772,5,0.36305547487656115
2021-10-01,Northern,Rulindo,Burega,13772,33,2.3961661341853033
2021-11-01,Northern,Rulindo,Burega,13772,135,9.802497821667151
2021-12-01,Northern,Rulindo,Burega,13772,86,6.244554167876852
2022-01-01,Northern,Rulindo,Burega,13893,138,9.93305981429497
2022-02-01,Northern,Rulindo,Burega,13893,27,1.9434247462751024
2022-03-01,Northern,Rulindo,Burega,13893,51,3.6709134096307494
2022-04-01,Northern,Rulindo,Burega,13893,50,3.598934715324264
2022-05-01,Northern,Rulindo,Burega,13893,82,5.902252933131793
2022-06-01,Northern,Rulindo,Burega,13893,19,1.3675951918232203
2022-07-01,Northern,Rulindo,Burega,13893,27,1.9434247462751024
2022-08-01,Northern,Rulindo,Burega,13893,25,1.799467357662132
2022-09-01,Northern,Rulindo,Burega,13893,22,1.5835312747426762
2022-10-01,Northern,Rulindo,Burega,13893,131,9.429208954149571
2022-11-01,Northern,Rulindo,Burega,13893,118,8.493485928165263
2022-12-01,Northern,Rulindo,Burega,13893,85,6.118189016051248
2023-01-01,Northern,Rulindo,Burega,14015,71,5.066000713521228
2023-02-01,Northern,Rulindo,Burega,14015,87,6.2076346771316455
2023-03-01,Northern,Rulindo,Burega,14015,88,6.278986799857297
2023-04-01,Northern,Rulindo,Burega,14015,36,2.5686764181234394
2023-05-01,Northern,Rulindo,Burega,14015,66,4.7092400998929715
2023-06-01,Northern,Rulindo,Burega,14015,85,6.0649304316803425
2023-07-01,Northern,Rulindo,Burega,14015,55,3.92436674991081
2023-08-01,Northern,Rulindo,Burega,14015,29,2.0692115590438815
2023-09-01,Northern,Rulindo,Burega,14015,45,3.210845522654299
2023-10-01,Northern,Rulindo,Burega,14015,104,7.420620763467713
2023-11-01,Northern,Rulindo,Burega,14015,113,8.062789867998573
2023-12-01,Northern,Rulindo,Burega,14015,80,5.708169818052087
2024-01-01,Northern,Rulindo,Burega,14138,79,5.587777620596973
2024-02-01,Northern,Rulindo,Burega,14138,53,3.748762201159994
2024-03-01,Northern,Rulindo,Burega,14138,26,1.8390154194369783
2024-04-01,Northern,Rulindo,Burega,14138,37,2.6170604045833925
2024-05-01,Northern,Rulindo,Burega,14138,20,1.4146272457207527
2024-06-01,Northern,Rulindo,Burega,14138,22,1.556089970292828
2024-07-01,Northern,Rulindo,Burega,14138,18,1.2731645211486775
2024-08-01,Northern,Rulindo,Burega,14138,19,1.343895883434715
2024-09-01,Northern,Rulindo,Burega,14138,28,1.9804781440090538
2024-10-01,Northern,Rulindo,Burega,14138,49,3.4658367520158437
2024-11-01,Northern,Rulindo,Burega,14138,74,5.234120809166785
2024-12-01,Northern,Rulindo,Burega,14138,67,4.739001273164521
2025-01-01,Northern,Rulindo,Burega,14138,110,7.780449851464139
2025-02-01,Northern,Rulindo,Burega,14138,95,6.7194794171735746
2025-03-01,Northern,Rulindo,Burega,14138,98,6.9316735040316875
2025-04-01,Northern,Rulindo,Burega,14138,58,4.1024190125901825
2025-05-01,Northern,Rulindo,Burega,14138,48,3.3951053897298062
2020-01-01,Southern,Nyamagabe,Buruhukiro,26281,10,0.38050302499904876
2020-02-01,Southern,Nyamagabe,Buruhukiro,26281,0,0.0
2020-03-01,Southern,Nyamagabe,Buruhukiro,26281,0,0.0
2020-04-01,Southern,Nyamagabe,Buruhukiro,26281,0,0.0
2020-05-01,Southern,Nyamagabe,Buruhukiro,26281,2,0.07610060499980975
2020-06-01,Southern,Nyamagabe,Buruhukiro,26281,4,0.1522012099996195
2020-07-01,Southern,Nyamagabe,Buruhukiro,26281,3,0.11415090749971463
2020-08-01,Southern,Nyamagabe,Buruhukiro,26281,5,0.19025151249952438
2020-09-01,Southern,Nyamagabe,Buruhukiro,26281,1,0.038050302499904876
2020-10-01,Southern,Nyamagabe,Buruhukiro,26281,2,0.07610060499980975
2020-11-01,Southern,Nyamagabe,Buruhukiro,26281,3,0.11415090749971463
2020-12-01,Southern,Nyamagabe,Buruhukiro,26281,2,0.07610060499980975
2021-01-01,Southern,Nyamagabe,Buruhukiro,26710,6,0.22463496817671286
2021-02-01,Southern,Nyamagabe,Buruhukiro,26710,1,0.037439161362785474
2021-03-01,Southern,Nyamagabe,Buruhukiro,26710,1,0.037439161362785474
2021-04-01,Southern,Nyamagabe,Buruhukiro,26710,1,0.037439161362785474
2021-05-01,Southern,Nyamagabe,Buruhukiro,26710,1,0.037439161362785474
2021-06-01,Southern,Nyamagabe,Buruhukiro,26710,3,0.11231748408835643
2021-07-01,Southern,Nyamagabe,Buruhukiro,26710,5,0.1871958068139274
2021-08-01,Southern,Nyamagabe,Buruhukiro,26710,3,0.11231748408835643
2021-09-01,Southern,Nyamagabe,Buruhukiro,26710,4,0.1497566454511419
2021-10-01,Southern,Nyamagabe,Buruhukiro,26710,5,0.1871958068139274
2021-11-01,Southern,Nyamagabe,Buruhukiro,26710,7,0.2620741295394983
2021-12-01,Southern,Nyamagabe,Buruhukiro,26710,12,0.4492699363534257
2022-01-01,Southern,Nyamagabe,Buruhukiro,27146,7,0.25786487880350695
2022-02-01,Southern,Nyamagabe,Buruhukiro,27146,4,0.14735135931628968
2022-03-01,Southern,Nyamagabe,Buruhukiro,27146,5,0.1841891991453621
2022-04-01,Southern,Nyamagabe,Buruhukiro,27146,3,0.11051351948721727
2022-05-01,Southern,Nyamagabe,Buruhukiro,27146,10,0.3683783982907242
2022-06-01,Southern,Nyamagabe,Buruhukiro,27146,5,0.1841891991453621
2022-07-01,Southern,Nyamagabe,Buruhukiro,27146,3,0.11051351948721727
2022-08-01,Southern,Nyamagabe,Buruhukiro,27146,2,0.07367567965814484
2022-09-01,Southern,Nyamagabe,Buruhukiro,27146,3,0.11051351948721727
2022-10-01,Southern,Nyamagabe,Buruhukiro,27146,4,0.14735135931628968
2022-11-01,Southern,Nyamagabe,Buruhukiro,27146,3,0.11051351948721727
2022-12-01,Southern,Nyamagabe,Buruhukiro,27146,4,0.14735135931628968
2023-01-01,Southern,Nyamagabe,Buruhukiro,27589,5,0.1812316502954076
2023-02-01,Southern,Nyamagabe,Buruhukiro,27589,3,0.10873899017724455
2023-03-01,Southern,Nyamagabe,Buruhukiro,27589,2,0.07249266011816304
2023-04-01,Southern,Nyamagabe,Buruhukiro,27589,3,0.10873899017724455
2023-05-01,Southern,Nyamagabe,Buruhukiro,27589,3,0.10873899017724455
2023-06-01,Southern,Nyamagabe,Buruhukiro,27589,2,0.07249266011816304
2023-07-01,Southern,Nyamagabe,Buruhukiro,27589,3,0.10873899017724455
2023-08-01,Southern,Nyamagabe,Buruhukiro,27589,4,0.14498532023632607
2023-09-01,Southern,Nyamagabe,Buruhukiro,27589,5,0.1812316502954076
2023-10-01,Southern,Nyamagabe,Buruhukiro,27589,4,0.14498532023632607
2023-11-01,Southern,Nyamagabe,Buruhukiro,27589,4,0.14498532023632607
2023-12-01,Southern,Nyamagabe,Buruhukiro,27589,2,0.07249266011816304
2024-01-01,Southern,Nyamagabe,Buruhukiro,28040,3,0.10699001426533525
2024-02-01,Southern,Nyamagabe,Buruhukiro,28040,1,0.03566333808844508
2024-03-01,Southern,Nyamagabe,Buruhukiro,28040,0,0.0
2024-04-01,Southern,Nyamagabe,Buruhukiro,28040,4,0.14265335235378032
2024-05-01,Southern,Nyamagabe,Buruhukiro,28040,8,0.28530670470756064
2024-06-01,Southern,Nyamagabe,Buruhukiro,28040,2,0.07132667617689016
2024-07-01,Southern,Nyamagabe,Buruhukiro,28040,4,0.14265335235378032
2024-08-01,Southern,Nyamagabe,Buruhukiro,28040,9,0.32097004279600566
2024-09-01,Southern,Nyamagabe,Buruhukiro,28040,5,0.1783166904422254
2024-10-01,Southern,Nyamagabe,Buruhukiro,28040,7,0.24964336661911557
2024-11-01,Southern,Nyamagabe,Buruhukiro,28040,10,0.3566333808844508
2024-12-01,Southern,Nyamagabe,Buruhukiro,28040,6,0.2139800285306705
2025-01-01,Southern,Nyamagabe,Buruhukiro,28040,10,0.3566333808844508
2025-02-01,Southern,Nyamagabe,Buruhukiro,28040,5,0.1783166904422254
2025-03-01,Southern,Nyamagabe,Buruhukiro,28040,8,0.28530670470756064
2025-04-01,Southern,Nyamagabe,Buruhukiro,28040,10,0.3566333808844508
2025-05-01,Southern,Nyamagabe,Buruhukiro,28040,9,0.32097004279600566
2020-01-01,Southern,Nyaruguru,Busanze,29255,111,3.7942232097077424
2020-02-01,Southern,Nyaruguru,Busanze,29255,113,3.8625875918646386
2020-03-01,Southern,Nyaruguru,Busanze,29255,75,2.56366433088361
2020-04-01,Southern,Nyaruguru,Busanze,29255,70,2.392753375491369
2020-05-01,Southern,Nyaruguru,Busanze,29255,68,2.3243889933344724
2020-06-01,Southern,Nyaruguru,Busanze,29255,53,1.8116561271577507
2020-07-01,Southern,Nyaruguru,Busanze,29255,16,0.5469150572551701
2020-08-01,Southern,Nyaruguru,Busanze,29255,9,0.30763971970603315
2020-09-01,Southern,Nyaruguru,Busanze,29255,25,0.8545547769612033
2020-10-01,Southern,Nyaruguru,Busanze,29255,59,2.01674927362844
2020-11-01,Southern,Nyaruguru,Busanze,29255,48,1.6407451717655102
2020-12-01,Southern,Nyaruguru,Busanze,29255,29,0.9912835412749956
2021-01-01,Southern,Nyaruguru,Busanze,29524,136,4.606421894052296
2021-02-01,Southern,Nyaruguru,Busanze,29524,70,2.370952445468094
2021-03-01,Southern,Nyaruguru,Busanze,29524,57,1.9306327055954478
2021-04-01,Southern,Nyaruguru,Busanze,29524,90,3.048367429887549
2021-05-01,Southern,Nyaruguru,Busanze,29524,160,5.419319875355643
2021-06-01,Southern,Nyaruguru,Busanze,29524,373,12.633789459422843
2021-07-01,Southern,Nyaruguru,Busanze,29524,225,7.620918574718873
2021-08-01,Southern,Nyaruguru,Busanze,29524,145,4.911258637041051
2021-09-01,Southern,Nyaruguru,Busanze,29524,159,5.38544912613467
2021-10-01,Southern,Nyaruguru,Busanze,29524,201,6.8080205934155265
2021-11-01,Southern,Nyaruguru,Busanze,29524,195,6.60479609808969
2021-12-01,Southern,Nyaruguru,Busanze,29524,225,7.620918574718873
2022-01-01,Southern,Nyaruguru,Busanze,29795,196,6.578284947138782
2022-02-01,Southern,Nyaruguru,Busanze,29795,274,9.196173854673603
2022-03-01,Southern,Nyaruguru,Busanze,29795,221,7.417351904681993
2022-04-01,Southern,Nyaruguru,Busanze,29795,203,6.813223695250882
2022-05-01,Southern,Nyaruguru,Busanze,29795,284,9.531800637690887
2022-06-01,Southern,Nyaruguru,Busanze,29795,391,13.123007215975836
2022-07-01,Southern,Nyaruguru,Busanze,29795,229,7.685853331095821
2022-08-01,Southern,Nyaruguru,Busanze,29795,155,5.202215136767914
2022-09-01,Southern,Nyaruguru,Busanze,29795,148,4.967276388655814
2022-10-01,Southern,Nyaruguru,Busanze,29795,172,5.772780667897298
2022-11-01,Southern,Nyaruguru,Busanze,29795,180,6.041282094311126
2022-12-01,Southern,Nyaruguru,Busanze,29795,166,5.571404598086928
2023-01-01,Southern,Nyaruguru,Busanze,30069,163,5.420865343044331
2023-02-01,Southern,Nyaruguru,Busanze,30069,194,6.4518274635006145
2023-03-01,Southern,Nyaruguru,Busanze,30069,109,3.6249958428946756
2023-04-01,Southern,Nyaruguru,Busanze,30069,71,2.3612358242708438
2023-05-01,Southern,Nyaruguru,Busanze,30069,74,2.461006352056936
2023-06-01,Southern,Nyaruguru,Busanze,30069,76,2.527520037247664
2023-07-01,Southern,Nyaruguru,Busanze,30069,84,2.7935747780105755
2023-08-01,Southern,Nyaruguru,Busanze,30069,47,1.5630716019821078
2023-09-01,Southern,Nyaruguru,Busanze,30069,69,2.294722139080116
2023-10-01,Southern,Nyaruguru,Busanze,30069,116,3.8577937410622236
2023-11-01,Southern,Nyaruguru,Busanze,30069,158,5.254581130067511
2023-12-01,Southern,Nyaruguru,Busanze,30069,63,2.095181083507932
2024-01-01,Southern,Nyaruguru,Busanze,30345,103,3.394298896029
2024-02-01,Southern,Nyaruguru,Busanze,30345,61,2.0102158510463006
2024-03-01,Southern,Nyaruguru,Busanze,30345,82,2.7022573735376505
2024-04-01,Southern,Nyaruguru,Busanze,30345,124,4.08634041852035
2024-05-01,Southern,Nyaruguru,Busanze,30345,146,4.811336299225572
2024-06-01,Southern,Nyaruguru,Busanze,30345,168,5.536332179930795
2024-07-01,Southern,Nyaruguru,Busanze,30345,112,3.690888119953864
2024-08-01,Southern,Nyaruguru,Busanze,30345,67,2.2079420003295436
2024-09-01,Southern,Nyaruguru,Busanze,30345,57,1.8783984181908056
2024-10-01,Southern,Nyaruguru,Busanze,30345,119,3.9215686274509802
2024-11-01,Southern,Nyaruguru,Busanze,30345,125,4.119294776734223
2024-12-01,Southern,Nyaruguru,Busanze,30345,102,3.361344537815126
2025-01-01,Southern,Nyaruguru,Busanze,30345,138,4.5477014335145824
2025-02-01,Southern,Nyaruguru,Busanze,30345,138,4.5477014335145824
2025-03-01,Southern,Nyaruguru,Busanze,30345,245,8.073817762399077
2025-04-01,Southern,Nyaruguru,Busanze,30345,216,7.118141374196737
2025-05-01,Southern,Nyaruguru,Busanze,30345,135,4.448838358872961
2020-01-01,Southern,Nyanza,Busasamana,48997,298,6.082005020715554
2020-02-01,Southern,Nyanza,Busasamana,48997,297,6.061595607894361
